Name;A;B;C;D;E;F;median dnds;annotation;pvalA;pvalB;pvalC;pvalD;pvalE;pvalF;medianPval;pvalAD;pvalBE;pvalCF;Role;go;go_link;mean_js;mean_jsA;mean_jsB;mean_jsC;mean_jsD;mean_jsE;mean_jsF;mean_gapA;mean_gapB;mean_gapC;mean_gapD;mean_gapE;mean_gapF;mean_repA;mean_repB;mean_repC;mean_repD;mean_repE;mean_repF;dnds_gap_correctedA;dnds_gap_correctedB;dnds_gap_correctedC;dnds_gap_correctedD;dnds_gap_correctedE;dnds_gap_correctedF;abA;abB;abC;abD;abE;abF;top_abundant;isSignificant;meanRep;meanPval
TIGR02276;1.535307517;1.610702802;1.682164998;1.532144338;1.725222363;1.646219136;1.628460969;beta_rpt_yvtn: 40-residue YVTN family beta-propeller repeat;1.67E-07;2.24E-10;6.33E-14;0.000883031;2.88E-08;2.20E-09;;1;0.056465925;0.007091222;NA;NA;NA;NA;0.131391045;0.229490699;0.180500159;0.20956393;0.159178431;0.17762377;0.790333545;0.805623427;0.773015437;0.808311263;0.734630049;0.772367008;0.52238806;0.646853147;0.738095238;0.778947368;0.470588235;0.368852459;1.535307517;1.610702802;1.682164998;1.532144338;1.725222363;1.646219136;480;254;253;445;188;311;FALSE;TRUE;0.587620751;0.000147205
TIGR00525;1.666666667;2;1.817567568;1.798387097;NA;2.257575758;1.817567568;folB: dihydroneopterin aldolase;0.292149413;0.008731347;0.079487651;0.127665752;NA;0.014389745;0.079487651;1;1;1;78;GO:0004150;NULL;NA;0.583350806;0.571938889;0.528150576;0.489403542;NA;0.597153;0.245967742;0.186324786;0.267625899;0.333333333;NA;0.25833325;NA;NA;NA;NA;NA;NA;1.666666667;2;1.817567568;1.798387097;NA;2.257575758;4;5;5;5;1;3;FALSE;TRUE;-1;0.104484782
TIGR02284;1.480972516;1.33908046;1.560606061;1.626279863;1.46969697;1.231040564;1.475334743;TIGR02284: conserved hypothetical protein;0.423714081;1;0.322948663;0.074401304;1;1;;0.303583131;1;1;NA;NA;NA;NA;0.243792158;0.314855805;0.292951988;0.310518521;0.264898;0.315956878;0.617894316;0.58045954;0.583935789;0.762773666;0.617647412;0.708507932;0.326315789;0.436781609;0.245614035;0.379421222;NA;0.375527426;1.480972516;1.33908046;1.560606061;1.626279863;1.46969697;1.231040564;52;23;32;43;21;33;FALSE;FALSE;0.352732016;0.636844008
TIGR02595;1.509326228;1.602711864;1.524200913;1.515501081;1.612403101;1.611083123;1.563456389;PEP_exosort: PEP-CTERM protein-sorting domain;0.036725858;0.001119292;0.322094697;0.12602681;0.28643078;0.006261377;0.081376334;1;0.590113592;0.855745748;91;NA;NA;NA;0.297264027;0.327037438;0.376478794;0.282294581;0.258226535;0.252854779;0.77451543;0.818146281;0.798550506;0.707361935;0.562996535;0.646379412;0.497737557;0.5625;0.299610895;0.387096774;NA;0.102941176;1.509326228;1.602711864;1.524200913;1.515501081;1.612403101;1.611083123;148;84;62;167;48;107;FALSE;TRUE;0.36997728;0.129776469
TIGR02300;1.379310345;1.84;1.198473282;1.240909091;1.417910448;1.301886792;1.340598569;FYDLN_acid: TIGR02300 family protein;1;0.344571756;1;1;1;1;;1;0.510807887;1;NA;NA;NA;NA;0.2949268;0.356236944;0.354822239;0.282307216;0.333953935;0.417908921;0.675885714;0.573784722;0.565919403;0.680670103;0.619354839;0.623741007;0.108571429;0.131944444;0.582089552;0.515463918;0.541935484;0.287769784;1.379310345;1.84;1.198473282;1.240909091;1.417910448;1.301886792;18;7;9;16;5;10;TRUE;FALSE;0.361295768;0.890761959
TIGR02301;1.613240418;1.3375;1.32;1.387959866;1.15;1.436440678;1.362729933;TIGR02301: TIGR02301 family protein;0.173290667;1;1;1;1;1;;0.823848998;1;1;NA;NA;NA;NA;0.264018828;0.308018306;0.253508041;0.242743232;0.29910879;0.291875578;0.640788345;0.593453468;0.640972162;0.686869444;0.676433121;0.636190476;NA;NA;0.128378378;0.378787879;0.076433121;NA;1.613240418;1.3375;1.32;1.387959866;1.15;1.436440678;31;17;20;26;8;22;FALSE;FALSE;0.194533126;0.862215111
TIGR02383;0.668049793;0.729613734;0.638888889;0.614840989;0.62295082;0.558962264;0.630919855;Hfq: RNA chaperone Hfq;1;1;1;1;1;1;;1;0.90318798;1;129;GO:0003723;NULL;NA;0.375317714;0.470617216;0.422731982;0.391862;0.417485895;0.391247835;0.480458762;0.412370825;0.477117117;0.435561895;0.448420105;0.475331649;NA;NA;NA;NA;NA;NA;0.668049793;0.729613734;0.638888889;0.614840989;0.62295082;0.558962264;24;13;21;34;13;23;FALSE;FALSE;-1;1
TIGR02384;0.962962963;1.186440678;0.942307692;1.143712575;1.729166667;1.673267327;1.165076627;RelB_DinJ: addiction module antitoxin. RelB/DinJ family;1;1;1;1;0.516162666;0.478439251;;1;0.174348025;1;94;NA;NA;NA;0.383568779;0.558199149;0.445282581;0.405082371;0.490905981;0.408860204;0.534351145;0.315603511;0.44393129;0.412371546;0.381308411;0.434402551;NA;NA;NA;NA;NA;0.142857143;0.962962963;1.186440678;0.942307692;1.143712575;1.729166667;1.673267327;9;3;6;9;5;7;FALSE;FALSE;0.142857143;0.832433653
TIGR01641;2.238095238;2.076923077;2.454545455;NA;NA;NA;2.238095238;phageSPP1_gp7: phage head morphogenesis protein. SPP1 gp7 family;0.041047083;0.081817747;0.114723565;NA;NA;NA;0.081817747;1;1;1;152;GO:0016032;NULL;NA;0.709522482;0.611103108;0.729828287;NA;NA;NA;0.560829526;0.189188243;0.40438247;NA;NA;NA;0.167883212;NA;0.163346614;NA;NA;NA;2.238095238;2.076923077;2.454545455;NA;NA;NA;3;3;2;0;1;1;FALSE;TRUE;0.165614913;0.079196131
TIGR02391;NA;0.84;1.545454545;1.108695652;NA;1.526315789;1.317505721;hypoth_ymh: TIGR02391 family protein;0.791756256;1;1;1;0.855700077;0.974752184;;1;1;0.377355433;704;NA;NA;NA;0.462782473;0.647124815;0.452431553;0.305070073;0.43297127;0.367807723;0.440860215;0.222222222;0.444174757;0.611921241;0.492063492;0.52970297;NA;NA;0.300970874;0.211678832;0.111111111;NA;2.333333333;0.84;1.545454545;1.108695652;4;1.526315789;2;2;4;6;2;4;FALSE;FALSE;0.207920272;0.937034753
TIGR03352;1.615646259;1.870503597;1.925925926;1.460714286;1.801104972;1.852;1.826552486;VI_chp_3: type VI secretion lipoprotein. VC_A0113 family;0.161244275;0.035010571;0.001662119;1;0.137426768;0.01315709;0.08621867;1;0.965820009;0.287366075;97;GO:0003674;NULL;NA;0.351115911;0.396864825;0.25652057;0.245960568;0.288539412;0.22298104;0.708019378;0.662956316;0.650155351;0.734230306;0.614932235;0.671363812;0.097777778;0.153508772;0.144736842;0.11790393;NA;NA;1.615646259;1.870503597;1.925925926;1.460714286;1.801104972;1.852;18;13;17;29;12;25;FALSE;TRUE;0.12848183;0.224750137
TIGR02522;2.072916667;2.035087719;2.100840336;1.504132231;NA;1.674603175;2.035087719;pilus_cpaD: pilus (Caulobacter type) biogenesis lipoprotein CpaD;0.009091191;0.086358382;0.004040919;0.931895873;NA;0.404839562;0.086358382;1;1;1;91;NA;NA;NA;0.707946913;0.401841532;0.607946119;0.560120067;NA;0.59653211;0.091304348;0.528225806;0.261795479;0.25;NA;0.280590717;0.57826087;0.125;0.296803653;NA;NA;NA;2.072916667;2.035087719;2.100840336;1.504132231;NA;1.674603175;2;4;3;4;0;4;FALSE;TRUE;0.333354841;0.287245185
TIGR02436;1.124970937;1.202556818;1.217908579;1.13470075;1.240076336;1.241672928;1.210232699;TIGR02436: four helix bundle protein;1;1;1;1;1;1;;1;0.14773894;0.007790247;NA;NA;NA;NA;0.126284866;0.138482822;0.140578492;0.132332526;0.142938581;0.12540676;0.700027914;0.667229632;0.687968045;0.718565928;0.64742729;0.693065642;0.096256684;NA;0.089385475;0.149484536;0.35483871;NA;1.124970937;1.202556818;1.217908579;1.13470075;1.240076336;1.241672928;502;230;196;441;165;260;TRUE;FALSE;0.172491351;1
TIGR04174;1.87962963;1.676470588;1.652173913;1.705454545;1.45177665;1.944649446;1.690962567;IPTL_CTERM: IPTL-CTERM protein sorting domain;1.43E-05;0.119100745;0.090516685;0.083902503;1;0.001091777;0.087209594;1;1;1;NA;NA;NA;NA;0.385372052;0.341064124;0.380267801;0.411754903;0.385042831;0.368157923;0.700538734;0.689862216;0.710207469;0.695222008;0.640408434;0.609107377;0.310043668;0.742268041;0.315352697;0.301158301;NA;0.163934426;1.87962963;1.676470588;1.652173913;1.705454545;1.45177665;1.944649446;23;17;23;15;12;13;FALSE;TRUE;0.366551427;0.215771002
TIGR02448;1.076923077;1.289473684;1.155172414;0.967741935;0.6;1.222222222;1.116047746;TIGR02448: conserverd hypothetical protein;1;1;1;1;1;1;;1;1;1;NA;NA;NA;NA;0.61613029;0.615599432;0.497169352;0.429099706;0.797201538;0.596874933;0.206521739;0.340910227;0.453703704;0.473856667;0.028846154;0.263333333;NA;NA;NA;NA;NA;NA;1.076923077;1.289473684;1.155172414;0.967741935;0.6;1.222222222;3;3;4;7;1;4;FALSE;FALSE;-1;1
TIGR02449;1.147368421;1.222222222;1.026315789;1.265060241;0.705882353;0.844827586;1.086842105;TIGR02449: TIGR02449 family protein;1;1;1;1;1;1;;0.912687459;1;1;NA;NA;NA;NA;0.507506933;0.554010933;0.490692892;0.534008784;0.691400769;0.5963896;0.315556267;0.273333333;0.334337349;0.316603784;0.144230962;0.351110533;NA;NA;NA;0.202702703;NA;NA;1.147368421;1.222222222;1.026315789;1.265060241;0.705882353;0.844827586;7;8;6;6;6;6;TRUE;FALSE;0.202702703;1
TIGR02949;1.876106195;1.478873239;1.761061947;1.93495935;2.133333333;2.446428571;1.905532773;anti_SigH_actin: anti-sigma factor. TIGR02949 family;0.045626215;1;0.221753526;0.032768121;0.142764153;0.005649051;0.094195184;1;1;1;165;NA;NA;NA;0.480105385;0.517956146;0.531433864;0.490151149;0.406222143;0.515594949;0.306318558;0.335070417;0.256493182;0.310344368;0.480357143;0.343434343;0.336538462;NA;NA;0.218390805;0.223214286;NA;1.876106195;1.478873239;1.761061947;1.93495935;2.133333333;2.446428571;7;6;7;8;5;5;FALSE;TRUE;0.259381184;0.241426844
TIGR00548;NA;0.909090909;1.992307692;2.078431373;NA;NA;1.992307692;lolB: outer membrane lipoprotein LolB;NA;1;0.012822971;0.096048411;NA;NA;0.096048411;1;1;0.761298756;97;GO:0008320;NULL;NA;NA;0.553131579;0.504629775;0.62910801;NA;NA;NA;0.332535885;0.498712477;0.269417476;NA;NA;NA;0.076555024;0.189189189;0.27184466;NA;NA;NA;0.909090909;1.992307692;2.078431373;NA;NA;1;2;7;2;0;0;FALSE;TRUE;0.179196291;0.369623794
TIGR02466;1.166666667;1.274193548;1.043103448;0.93902439;1.242857143;1.552941176;1.204761905;TIGR02466: conserved hypothetical protein;1;1;1;1;1;0.835187016;;1;0.952145539;0.861565588;156;NA;NA;NA;0.255931396;0.38231676;0.362323827;0.369572623;0.3810279;0.503178343;0.694169054;0.60645648;0.574845679;0.627154317;0.5883343;0.476923077;NA;0.145251397;0.111111111;0.207650273;0.185;NA;1.166666667;1.274193548;1.043103448;0.93902439;1.242857143;1.552941176;16;8;7;12;6;5;FALSE;FALSE;0.162253195;0.972531169
TIGR02480;1.062146893;1.21402214;1.257668712;1.322580645;1.14516129;1.754285714;1.235845426;fliN: flagellar motor switch protein FliN;1;1;1;1;1;0.145191375;;1;1;0.049640469;188;GO:0001539;NULL;NA;0.525484706;0.550801479;0.528330208;0.683938875;0.65337844;0.562917114;0.274509804;0.219315423;0.398809028;0.100000125;0.368795887;0.233557047;NA;0.464788732;0.25;NA;NA;0.067114094;1.062146893;1.21402214;1.257668712;1.322580645;1.14516129;1.754285714;8;7;7;3;3;5;FALSE;FALSE;0.260634275;0.857531896
TIGR01563;1.85;1.975609756;1.87654321;1.629411765;1.441860465;2;1.863271605;gp16_SPP1: putative phage head-tail adaptor;0.02248689;0.013737133;0.026865537;0.375680947;1;0.166478612;0.096672074;1;1;1;152;GO:0005198;NULL;NA;0.314474918;0.421031855;0.445702033;0.365364296;0.416614896;0.481475575;0.512296148;0.499104113;0.428184634;0.536420074;0.453125;0.519175044;0.196721311;0.14516129;0.382113821;NA;NA;NA;1.85;1.975609756;1.87654321;1.629411765;1.441860465;2;11;9;9;12;4;5;FALSE;TRUE;0.241332141;0.26754152
TIGR03170;1.686900958;1.708407871;1.684466019;1.619617225;1.605263158;1.668161435;1.676313727;flgA_cterm: flagella basal body P-ring formation protein FlgA;0.041557752;0.002621611;0.044733985;0.151511953;0.869723823;0.260196172;0.098122969;1;1;1;188;GO:0001539;NULL;NA;0.366721688;0.452537657;0.438777687;0.357661139;0.428403365;0.38136094;0.4890625;0.461857028;0.594719776;0.410205696;0.432692308;0.47895;0.2625;0.276223776;0.395522388;NA;0.134615385;0.429530201;1.686900958;1.708407871;1.684466019;1.619617225;1.605263158;1.668161435;16;11;12;16;3;11;FALSE;TRUE;0.29967835;0.228390883
TIGR03940;1.885714286;2.510638298;1.87037037;2.224489796;NA;2.015384615;2.015384615;PGA_PgaD: poly-beta-1.6-N-acetyl-D-glucosamine biosynthesis protein PgaD;0.124839398;0.004917012;0.299090448;0.043779116;NA;0.101409054;0.101409054;1;0.789164985;1;90;GO:0000271;NULL;NA;0.547859615;0.530885113;0.599634571;0.601516981;NA;0.521217727;0.384613352;0.358393609;0.3738075;0.496857217;NA;0.430304091;NA;0.353383459;NA;NA;NA;NA;1.885714286;2.510638298;1.87037037;2.224489796;NA;2.015384615;3;3;3;3;1;6;FALSE;TRUE;0.353383459;0.114807006
TIGR02531;1.029661017;1.5;1.039325843;1.184782609;1.24;1.033333333;1.112054226;yecD_yerC: TrpR homolog YerC/YecD;1;1;1;1;1;1;;1;0.325847011;1;157;NA;NA;NA;0.390976055;0.571758667;0.476134495;0.493111827;0.703857416;0.641786914;0.469855872;0.24;0.418958991;0.371153846;0.230337079;0.209876543;NA;NA;0.174311927;NA;0.224719101;NA;1.029661017;1.5;1.039325843;1.184782609;1.24;1.033333333;12;4;9;5;2;2;FALSE;FALSE;0.199515514;1
TIGR02532;1.314976979;1.312665959;1.367730541;1.380231249;1.324657534;1.334990301;1.329823918;IV_pilin_GFxxxE: prepilin-type N-terminal cleavage/methylation domain;1;1;1;1;1;1;;1;1;0.851141875;91;NA;NA;NA;0.302372637;0.216927764;0.230905545;0.152573164;0.233624615;0.153441325;0.867990824;0.833914185;0.830874125;0.729193277;0.764101692;0.721597229;0.634615385;0.571884984;0.240924092;0.361581921;0.333333333;0.391566265;1.314976979;1.312665959;1.367730541;1.380231249;1.324657534;1.334990301;683;449;471;640;306;477;FALSE;FALSE;0.422317663;1
TIGR02258;2.027777778;1.396694215;NA;2.046052632;NA;2.178571429;2.036915205;2_5_ligase: 2'-5' RNA ligase;0.009328718;1;NA;0.002384211;NA;0.19596791;0.102648314;0.328560821;1;1;166;GO:0008033;NULL;NA;0.494637429;0.400066682;NA;0.53142401;NA;0.642245524;0.354285714;0.529594252;NA;0.235148515;NA;0.20952381;NA;0.313084112;NA;0.267326733;NA;NA;2.027777778;1.396694215;NA;2.046052632;NA;2.178571429;4;6;1;4;1;2;FALSE;TRUE;0.290205422;0.30192021
TIGR00685;1.912568306;1.813953488;2.540540541;2.057692308;NA;1.775280899;1.912568306;T6PP: trehalose-phosphatase;0.004527074;0.181564458;0.015197187;0.103910211;NA;0.109128963;0.103910211;1;1;1;149;GO:0004805;NULL;NA;0.465744893;0.45388354;0.677245804;0.673069831;NA;0.472894508;0.370815451;0.453772774;0.349019608;0.286919831;NA;0.365254237;0.25751073;0.109489051;0.529411765;0.135021097;NA;0.420338983;1.912568306;1.813953488;2.540540541;2.057692308;NA;1.775280899;5;3;2;2;1;4;FALSE;TRUE;0.290354325;0.082865578
TIGR02593;1.168831169;1.607142857;1.761904762;1.326732673;0.636363636;1.857142857;1.466937765;CRISPR_cas5: CRISPR-associated protein Cas5;1;0.669358827;0.813083209;1;1;0.307536466;;1;1;0.287764712;708;GO:0003674;NULL;NA;0.440244321;0.443792561;0.547300722;0.417103583;0.544354658;0.55698129;0.41563716;0.382114024;0.355670103;0.54807725;0.376712329;0.282258065;NA;NA;NA;NA;NA;NA;1.168831169;1.607142857;1.761904762;1.326732673;0.636363636;1.857142857;5;6;2;11;2;4;FALSE;FALSE;-1;0.79832975
TIGR00731;1.661538462;1.555555556;1.940594059;1.612612613;2.238095238;1.821705426;1.741621944;ctc_TL5: ribosomal protein L25. Ctc-form;0.099339572;0.820813362;0.000187764;0.347283851;0.10923958;0.020138852;0.104289576;1;1;0.417694272;158;GO:0000315;NULL;NA;0.423923048;0.434180798;0.409055972;0.431725193;0.46094399;0.444136574;0.410884619;0.435582822;0.403896351;0.445441989;0.457070707;0.393517454;0.076190476;NA;0.232227488;NA;0.111111111;0.134259259;1.661538462;1.555555556;1.940594059;1.612612613;2.238095238;1.821705426;6;4;9;8;4;7;FALSE;TRUE;0.138447084;0.23283383
TIGR02968;1.436562074;1.584221748;1.506849315;1.677083333;1.746341463;1.678244973;1.630652541;succ_dehyd_anc: succinate dehydrogenase. hydrophobic membrane anchor protein;0.850683892;0.150875384;0.606305391;0.005381656;0.063575924;0.045514151;0.107225654;1;0.800877428;1;120;GO:0000104;contributes_to;NA;0.281478993;0.268285057;0.25650247;0.249582147;0.266991438;0.24079982;0.577678389;0.634859602;0.58612259;0.66403356;0.596281986;0.642949281;0.355704698;0.0625;0.240963855;0.518324607;0.48630137;0.191616766;1.436562074;1.584221748;1.506849315;1.677083333;1.746341463;1.678244973;46;32;49;57;30;46;FALSE;TRUE;0.309235216;0.287056066
TIGR02601;1.575803144;1.652970297;1.640305596;1.511465524;1.581157597;1.588099074;1.584628336;autotrns_rpt: autotransporter-associated beta strand repeat;1.02E-21;7.34E-27;1.15E-21;0.000866649;0.017929229;3.14E-08;;1;0.14773894;0.127865916;97;NA;NA;NA;0.197686024;0.174873049;0.262468551;0.174011025;0.172463144;0.326210135;0.90608741;0.80616141;0.93999624;0.80634788;0.726744897;0.876791592;0.68373494;0.521311475;0.653333333;0.519434629;0.350515464;0.547085202;1.575803144;1.652970297;1.640305596;1.511465524;1.581157597;1.588099074;832;464;531;752;364;581;FALSE;TRUE;0.545902507;0.003132652
TIGR01656;1.281437126;1.353535354;1.813471503;2;NA;1.920454545;1.813471503;Histidinol-ppas: histidinol-phosphate phosphatase domain;1;1;0.040571741;0.020571671;NA;0.108525929;0.108525929;1;1;0.14662231;NA;NA;NA;NA;0.544925664;0.605672955;0.502573611;0.573631863;NA;0.626238614;0.248951049;0.222727273;0.358333333;0.24378882;NA;0.303213253;0.251748252;NA;0.083333333;0.173913043;NA;NA;1.281437126;1.353535354;1.813471503;2;NA;1.920454545;5;4;5;4;0;3;FALSE;TRUE;0.169664876;0.433933868
TIGR02523;1.5;1.570707071;1.77672956;1.739130435;2.28;1.777251185;1.757929998;type_IV_pilV: type IV pilus modification protein PilV;0.594756897;0.512190873;0.013637596;0.14646531;0.056897014;0.077863037;0.112164173;1;1;0.70722708;91;NA;NA;NA;0.3593935;0.37740743;0.313837407;0.436575494;0.57521602;0.39012191;0.552222389;0.572171355;0.605034722;0.453262593;0.217687449;0.531153708;0.216666667;NA;0.407407407;NA;NA;0.168539326;1.5;1.570707071;1.77672956;1.739130435;2.28;1.777251185;14;9;16;7;3;11;FALSE;TRUE;0.264204467;0.233635121
TIGR02606;1.210159363;1.417962003;1.23222061;1.34725537;1.318051576;1.33984375;1.328947663;antidote_CC2985: putative addiction module antidote protein. CC2985 family;1;1;1;1;1;1;;1;0.522800555;1;92;GO:0051983;NULL;NA;0.273314403;0.302781736;0.330580179;0.269947919;0.301134228;0.313126636;0.545361119;0.517501488;0.508928929;0.61641745;0.574912276;0.515702273;0.380597015;0.256198347;0.205357143;0.134228188;0.317073171;NA;1.210159363;1.417962003;1.23222061;1.34725537;1.318051576;1.33984375;48;33;40;48;20;30;FALSE;FALSE;0.258690773;1
TIGR02607;0.994475138;1.087512291;1.215127701;1.012943163;1.062421973;1.004149378;1.037682568;antidote_HigA: addiction module antidote protein. HigA family;1;1;1;1;1;1;;1;0.952145539;0.274097947;261;GO:0003677;NULL;NA;0.286265989;0.26752373;0.28455648;0.257649688;0.28411531;0.269244965;0.683371264;0.549961429;0.53810544;0.558787266;0.526449912;0.594404545;NA;0.150793651;0.168;NA;NA;NA;0.994475138;1.087512291;1.215127701;1.012943163;1.062421973;1.004149378;107;56;53;97;42;62;FALSE;FALSE;0.159396825;1
TIGR01145;1.867579909;1.534482759;1.498442368;1.845454545;1.760869565;1.762910798;1.761890182;ATP_synt_delta: ATP synthase F1. delta subunit;2.02E-05;0.48833111;0.886489282;0.014973427;0.211014658;0.011388002;0.112994043;0.305021644;1;1;111;GO:0000275;NULL;NA;0.331543682;0.409640262;0.354789189;0.387147747;0.351421693;0.3536039;0.473258706;0.42027712;0.500385405;0.482295604;0.5;0.44769185;0.228855721;0.392670157;0.324324324;0.373626374;0.248677249;0.46;1.867579909;1.534482759;1.498442368;1.845454545;1.760869565;1.762910798;15;11;14;8;8;13;FALSE;TRUE;0.338025638;0.268702776
TIGR02609;1.933333333;1.545454545;1.52238806;1.539325843;1.677419355;0.851851852;1.542390194;doc_partner: putative addiction module antidote;0.314301804;1;1;0.855551195;0.869723823;1;;1;1;1;708;NA;NA;NA;0.695914486;0.61486977;0.593038267;0.545034444;0.71597125;0.685735429;0.228971963;0.29118908;0.205333333;0.264444444;0.083333333;0.15;NA;NA;NA;0.288888889;NA;NA;1.933333333;1.545454545;1.52238806;1.539325843;1.677419355;0.851851852;1;3;5;5;2;2;FALSE;FALSE;0.288888889;0.83992947
TIGR00266;2.458333333;1.916666667;1.875;NA;NA;NA;1.916666667;TIGR00266: TIGR00266 family protein;0.000336036;0.119217154;0.114723565;NA;NA;NA;0.114723565;0.798647591;1;1;156;NA;NA;NA;0.491288852;0.618181913;0.58853825;NA;NA;NA;0.370016364;0.210869565;0.386110333;NA;NA;NA;0.421052632;0.382608696;0.3375;NA;NA;NA;2.458333333;1.916666667;1.875;NA;NA;NA;3;1;3;0;0;0;FALSE;TRUE;0.380387109;0.078092252
TIGR02675;1.777439024;1.656603774;1.729032258;2.241025641;2.112359551;1.834254144;1.805846584;tape_meas_nterm: tape measure domain;0.004594642;0.127687705;0.041109379;2.29E-06;0.040514759;0.053084732;;0.823848998;1;1;NA;NA;NA;NA;0.369885994;0.373036593;0.391874701;0.429223946;0.393071707;0.438643457;0.731072555;0.755441648;0.728541467;0.673285022;0.612368841;0.604019043;0.520504732;0.457875458;0.649700599;0.69058296;NA;0.218085106;1.777439024;1.656603774;1.729032258;2.241025641;2.112359551;1.834254144;18;15;16;14;6;9;FALSE;TRUE;0.507349771;0.044498917
TIGR01076;1.879518072;1.80952381;1.74829932;1.660606061;2.222222222;1.685714286;1.778911565;sortase_fam: sortase;0.001507065;0.020314814;0.163888926;0.309619017;0.065985352;0.555750796;0.114937139;1;1;1;88;GO:0004197;NULL;NA;0.265540221;0.355133978;0.356445899;0.32018555;0.36314328;0.417211613;0.668923186;0.693687061;0.604244888;0.595811518;0.5136;0.487096774;0.181415929;NA;NA;NA;NA;NA;1.879518072;1.80952381;1.74829932;1.660606061;2.222222222;1.685714286;16;12;8;10;4;5;FALSE;TRUE;0.181415929;0.186177662
TIGR02683;0.966135458;1;0.925806452;1.020895522;1.325757576;1.046511628;1.010447761;upstrm_HI1419: putative addiction module killer protein;1;1;1;1;1;1;;1;0.54711159;1;NA;GO:0008219;NULL;NA;0.339400902;0.421669091;0.387406204;0.401926111;0.414748526;0.376692449;0.554636466;0.448252182;0.459150185;0.432613889;0.410526316;0.474953469;0.293233083;NA;NA;NA;NA;NA;0.966135458;1;0.925806452;1.020895522;1.325757576;1.046511628;25;11;15;18;8;9;FALSE;FALSE;0.293233083;1
TIGR02684;0.84184514;0.876651982;0.920318725;1.065517241;0.912698413;0.978723404;0.916508569;dnstrm_HI1420: probable addiction module antidote protein;1;1;1;1;1;1;;1;1;0.992178106;708;NA;NA;NA;0.352964386;0.348796538;0.325513182;0.364777434;0.419555865;0.344685902;0.485293947;0.486467212;0.514141182;0.481520885;0.43956125;0.525022131;0.140350877;NA;NA;NA;NA;0.303278689;0.84184514;0.876651982;0.920318725;1.065517241;0.912698413;0.978723404;29;26;16;17;6;17;FALSE;FALSE;0.221814783;1
